A,Ca,Ce,D,I,V,class,project
0.13,0.0,8.0,0.13,1.0,1.0,org.apache.commons.lang3.time.StopWatch$State$1,lang
0.13,0.0,8.0,0.13,1.0,1.0,org.apache.commons.lang3.time.StopWatch$State$2,lang
0.13,0.0,8.0,0.13,1.0,1.0,org.apache.commons.lang3.time.StopWatch$State$3,lang
0.13,0.0,8.0,0.13,1.0,1.0,org.apache.commons.lang3.time.StopWatch$State$4,lang
0.13,0.0,8.0,0.13,1.0,1.0,org.apache.commons.lang3.time.TimeZones,lang
0.33,2.0,4.0,0.0,0.67,1.0,org.apache.commons.lang3.tuple.Pair,lang
0.33,2.0,4.0,0.0,0.67,1.0,org.apache.commons.lang3.tuple.Triple,lang
0.33,2.0,4.0,0.0,0.67,1.0,org.apache.commons.lang3.tuple.ImmutablePair,lang
0.33,2.0,4.0,0.0,0.67,1.0,org.apache.commons.lang3.tuple.ImmutableTriple,lang
0.33,2.0,4.0,0.0,0.67,1.0,org.apache.commons.lang3.tuple.MutablePair,lang
0.33,2.0,4.0,0.0,0.67,1.0,org.apache.commons.lang3.tuple.MutableTriple,lang
