A,Ca,Ce,D,I,V,class,project
0.13,67.0,77.0,0.34,0.53,1.0,org.apache.cassandra.db.SimpleBuilders$1,cassandra
0.13,67.0,77.0,0.34,0.53,1.0,org.apache.cassandra.db.SimpleBuilders$AbstractBuilder,cassandra
0.13,67.0,77.0,0.34,0.53,1.0,org.apache.cassandra.db.SimpleBuilders$MutationBuilder,cassandra
0.13,67.0,77.0,0.34,0.53,1.0,org.apache.cassandra.db.SimpleBuilders$PartitionUpdateBuilder,cassandra
0.13,67.0,77.0,0.34,0.53,1.0,org.apache.cassandra.db.SimpleBuilders$PartitionUpdateBuilder$RTBuilder,cassandra
0.13,67.0,77.0,0.34,0.53,1.0,org.apache.cassandra.db.SimpleBuilders$RowBuilder,cassandra
0.13,67.0,77.0,0.34,0.53,1.0,org.apache.cassandra.db.SinglePartitionReadCommand,cassandra
0.13,67.0,77.0,0.34,0.53,1.0,org.apache.cassandra.db.SinglePartitionReadCommand$1,cassandra
0.13,67.0,77.0,0.34,0.53,1.0,org.apache.cassandra.db.SinglePartitionReadCommand$1UpdateSstablesIterated,cassandra
0.13,67.0,77.0,0.34,0.53,1.0,org.apache.cassandra.db.SinglePartitionReadCommand$Deserializer,cassandra
0.13,67.0,77.0,0.34,0.53,1.0,org.apache.cassandra.db.SinglePartitionReadCommand$Group,cassandra
0.13,67.0,77.0,0.34,0.53,1.0,org.apache.cassandra.db.SizeEstimatesRecorder,cassandra
0.13,67.0,77.0,0.34,0.53,1.0,org.apache.cassandra.db.Slice,cassandra
0.13,67.0,77.0,0.34,0.53,1.0,org.apache.cassandra.db.Slice$1,cassandra
0.13,67.0,77.0,0.34,0.53,1.0,org.apache.cassandra.db.Slice$Serializer,cassandra
0.13,67.0,77.0,0.34,0.53,1.0,org.apache.cassandra.db.Slices$1,cassandra
0.13,67.0,77.0,0.34,0.53,1.0,org.apache.cassandra.db.Slices$ArrayBackedSlices,cassandra
0.13,67.0,77.0,0.34,0.53,1.0,org.apache.cassandra.db.Slices$ArrayBackedSlices$ComponentOfSlice,cassandra
0.13,67.0,77.0,0.34,0.53,1.0,org.apache.cassandra.db.Slices$ArrayBackedSlices$InForwardOrderTester,cassandra
0.13,67.0,77.0,0.34,0.53,1.0,org.apache.cassandra.db.Slices$ArrayBackedSlices$InReverseOrderTester,cassandra
0.13,67.0,77.0,0.34,0.53,1.0,org.apache.cassandra.db.Slices$Builder,cassandra
0.13,67.0,77.0,0.34,0.53,1.0,org.apache.cassandra.db.Slices$Builder$1,cassandra
0.13,67.0,77.0,0.34,0.53,1.0,org.apache.cassandra.db.Slices$SelectAllSlices,cassandra
0.13,67.0,77.0,0.34,0.53,1.0,org.apache.cassandra.db.Slices$SelectAllSlices$1,cassandra
0.13,67.0,77.0,0.34,0.53,1.0,org.apache.cassandra.db.Slices$SelectNoSlices,cassandra
0.13,67.0,77.0,0.34,0.53,1.0,org.apache.cassandra.db.Slices$SelectNoSlices$1,cassandra
0.13,67.0,77.0,0.34,0.53,1.0,org.apache.cassandra.db.Slices$Serializer,cassandra
0.13,67.0,77.0,0.34,0.53,1.0,org.apache.cassandra.db.SnapshotCommand,cassandra
0.13,67.0,77.0,0.34,0.53,1.0,org.apache.cassandra.db.SnapshotCommandSerializer,cassandra
0.13,67.0,77.0,0.34,0.53,1.0,org.apache.cassandra.db.SnapshotDetailsTabularData,cassandra
0.13,67.0,77.0,0.34,0.53,1.0,org.apache.cassandra.db.StorageHook$1,cassandra
0.13,67.0,77.0,0.34,0.53,1.0,org.apache.cassandra.db.SystemKeyspace,cassandra
0.13,67.0,77.0,0.34,0.53,1.0,org.apache.cassandra.db.SystemKeyspace$BootstrapState,cassandra
0.13,67.0,77.0,0.34,0.53,1.0,org.apache.cassandra.db.TruncateResponse,cassandra
0.13,67.0,77.0,0.34,0.53,1.0,org.apache.cassandra.db.TruncateResponse$TruncateResponseSerializer,cassandra
0.13,67.0,77.0,0.34,0.53,1.0,org.apache.cassandra.db.TruncateVerbHandler,cassandra
0.13,67.0,77.0,0.34,0.53,1.0,org.apache.cassandra.db.Truncation,cassandra
0.13,67.0,77.0,0.34,0.53,1.0,org.apache.cassandra.db.TruncationSerializer,cassandra
0.13,67.0,77.0,0.34,0.53,1.0,org.apache.cassandra.db.TypeSizes,cassandra
0.13,67.0,77.0,0.34,0.53,1.0,org.apache.cassandra.db.UnfilteredDeserializer$1,cassandra
0.13,67.0,77.0,0.34,0.53,1.0,org.apache.cassandra.db.UnfilteredDeserializer$CurrentDeserializer,cassandra
0.13,67.0,77.0,0.34,0.53,1.0,org.apache.cassandra.db.UnfilteredDeserializer$OldFormatDeserializer,cassandra
0.13,67.0,77.0,0.34,0.53,1.0,org.apache.cassandra.db.UnfilteredDeserializer$OldFormatDeserializer$AtomIterator,cassandra
0.13,67.0,77.0,0.34,0.53,1.0,org.apache.cassandra.db.UnfilteredDeserializer$OldFormatDeserializer$TombstoneTracker,cassandra
0.13,67.0,77.0,0.34,0.53,1.0,org.apache.cassandra.db.UnfilteredDeserializer$OldFormatDeserializer$UnfilteredIterator,cassandra
0.13,67.0,77.0,0.34,0.53,1.0,org.apache.cassandra.db.UnknownColumnException,cassandra
0.13,67.0,77.0,0.34,0.53,1.0,org.apache.cassandra.db.UnknownColumnFamilyException,cassandra
0.13,67.0,77.0,0.34,0.53,1.0,org.apache.cassandra.db.WindowsFailedSnapshotTracker,cassandra
0.13,67.0,77.0,0.34,0.53,1.0,org.apache.cassandra.db.WriteResponse,cassandra
0.13,67.0,77.0,0.34,0.53,1.0,org.apache.cassandra.db.WriteResponse$Serializer,cassandra
0.13,67.0,77.0,0.34,0.53,1.0,org.apache.cassandra.db.WriteType,cassandra
0.18,4.0,6.0,0.22,0.6,1.0,org.apache.cassandra.db.aggregation.AggregationSpecification,cassandra
0.18,4.0,6.0,0.22,0.6,1.0,org.apache.cassandra.db.aggregation.GroupMaker,cassandra
0.18,4.0,6.0,0.22,0.6,1.0,org.apache.cassandra.db.aggregation.AggregationSpecification$1,cassandra
0.18,4.0,6.0,0.22,0.6,1.0,org.apache.cassandra.db.aggregation.AggregationSpecification$2,cassandra
0.18,4.0,6.0,0.22,0.6,1.0,org.apache.cassandra.db.aggregation.AggregationSpecification$AggregateByPkPrefix,cassandra
0.18,4.0,6.0,0.22,0.6,1.0,org.apache.cassandra.db.aggregation.AggregationSpecification$Kind,cassandra
0.18,4.0,6.0,0.22,0.6,1.0,org.apache.cassandra.db.aggregation.AggregationSpecification$Serializer,cassandra
0.18,4.0,6.0,0.22,0.6,1.0,org.apache.cassandra.db.aggregation.GroupMaker$1,cassandra
0.18,4.0,6.0,0.22,0.6,1.0,org.apache.cassandra.db.aggregation.GroupMaker$PkPrefixGroupMaker,cassandra
0.18,4.0,6.0,0.22,0.6,1.0,org.apache.cassandra.db.aggregation.GroupingState,cassandra
0.18,4.0,6.0,0.22,0.6,1.0,org.apache.cassandra.db.aggregation.GroupingState$Serializer,cassandra
0.14,1.0,13.0,0.07,0.93,1.0,org.apache.cassandra.db.columniterator.AbstractSSTableIterator,cassandra
0.14,1.0,13.0,0.07,0.93,1.0,org.apache.cassandra.db.columniterator.AbstractSSTableIterator$Reader,cassandra
0.14,1.0,13.0,0.07,0.93,1.0,org.apache.cassandra.db.columniterator.AbstractSSTableIterator$1,cassandra
0.14,1.0,13.0,0.07,0.93,1.0,org.apache.cassandra.db.columniterator.AbstractSSTableIterator$IndexState,cassandra
0.14,1.0,13.0,0.07,0.93,1.0,org.apache.cassandra.db.columniterator.AbstractSSTableIterator$NoRowsReader,cassandra
0.14,1.0,13.0,0.07,0.93,1.0,org.apache.cassandra.db.columniterator.SSTableIterator,cassandra
0.14,1.0,13.0,0.07,0.93,1.0,org.apache.cassandra.db.columniterator.SSTableIterator$1,cassandra
0.14,1.0,13.0,0.07,0.93,1.0,org.apache.cassandra.db.columniterator.SSTableIterator$ForwardIndexedReader,cassandra
0.14,1.0,13.0,0.07,0.93,1.0,org.apache.cassandra.db.columniterator.SSTableIterator$ForwardReader,cassandra
0.14,1.0,13.0,0.07,0.93,1.0,org.apache.cassandra.db.columniterator.SSTableReversedIterator,cassandra
0.14,1.0,13.0,0.07,0.93,1.0,org.apache.cassandra.db.columniterator.SSTableReversedIterator$1,cassandra
0.14,1.0,13.0,0.07,0.93,1.0,org.apache.cassandra.db.columniterator.SSTableReversedIterator$ReusablePartitionData,cassandra
0.14,1.0,13.0,0.07,0.93,1.0,org.apache.cassandra.db.columniterator.SSTableReversedIterator$ReverseIndexedReader,cassandra
0.14,1.0,13.0,0.07,0.93,1.0,org.apache.cassandra.db.columniterator.SSTableReversedIterator$ReverseReader,cassandra
0.16,8.0,46.0,0.01,0.85,1.0,org.apache.cassandra.db.commitlog.AbstractCommitLogSegmentManager,cassandra
0.16,8.0,46.0,0.01,0.85,1.0,org.apache.cassandra.db.commitlog.AbstractCommitLogService,cassandra
0.16,8.0,46.0,0.01,0.85,1.0,org.apache.cassandra.db.commitlog.CommitLogMBean,cassandra
0.16,8.0,46.0,0.01,0.85,1.0,org.apache.cassandra.db.commitlog.CommitLogReadHandler,cassandra
0.16,8.0,46.0,0.01,0.85,1.0,org.apache.cassandra.db.commitlog.CommitLogReplayer$ReplayFilter,cassandra
0.16,8.0,46.0,0.01,0.85,1.0,org.apache.cassandra.db.commitlog.CommitLogSegment,cassandra
0.16,8.0,46.0,0.01,0.85,1.0,org.apache.cassandra.db.commitlog.CommitLogSegmentReader$Segmenter,cassandra
0.16,8.0,46.0,0.01,0.85,1.0,org.apache.cassandra.db.commitlog.EncryptedFileSegmentInputStream$ChunkProvider,cassandra
0.16,8.0,46.0,0.01,0.85,1.0,org.apache.cassandra.db.commitlog.FileDirectSegment,cassandra
0.16,8.0,46.0,0.01,0.85,1.0,org.apache.cassandra.db.commitlog.AbstractCommitLogSegmentManager$1,cassandra
0.16,8.0,46.0,0.01,0.85,1.0,org.apache.cassandra.db.commitlog.AbstractCommitLogService$1,cassandra
0.16,8.0,46.0,0.01,0.85,1.0,org.apache.cassandra.db.commitlog.BatchCommitLogService,cassandra
0.16,8.0,46.0,0.01,0.85,1.0,org.apache.cassandra.db.commitlog.CommitLog,cassandra
0.16,8.0,46.0,0.01,0.85,1.0,org.apache.cassandra.db.commitlog.CommitLog$1,cassandra
0.16,8.0,46.0,0.01,0.85,1.0,org.apache.cassandra.db.commitlog.CommitLog$Configuration,cassandra
0.16,8.0,46.0,0.01,0.85,1.0,org.apache.cassandra.db.commitlog.CommitLogArchiver,cassandra
0.16,8.0,46.0,0.01,0.85,1.0,org.apache.cassandra.db.commitlog.CommitLogArchiver$1,cassandra
0.16,8.0,46.0,0.01,0.85,1.0,org.apache.cassandra.db.commitlog.CommitLogArchiver$2,cassandra
0.16,8.0,46.0,0.01,0.85,1.0,org.apache.cassandra.db.commitlog.CommitLogDescriptor,cassandra
0.16,8.0,46.0,0.01,0.85,1.0,org.apache.cassandra.db.commitlog.CommitLogPosition,cassandra
0.16,8.0,46.0,0.01,0.85,1.0,org.apache.cassandra.db.commitlog.CommitLogPosition$1,cassandra
0.16,8.0,46.0,0.01,0.85,1.0,org.apache.cassandra.db.commitlog.CommitLogPosition$CommitLogPositionSerializer,cassandra
0.16,8.0,46.0,0.01,0.85,1.0,org.apache.cassandra.db.commitlog.CommitLogReadHandler$CommitLogReadErrorReason,cassandra
0.16,8.0,46.0,0.01,0.85,1.0,org.apache.cassandra.db.commitlog.CommitLogReadHandler$CommitLogReadException,cassandra
0.16,8.0,46.0,0.01,0.85,1.0,org.apache.cassandra.db.commitlog.CommitLogReader,cassandra
0.16,8.0,46.0,0.01,0.85,1.0,org.apache.cassandra.db.commitlog.CommitLogReader$CommitLogFormat,cassandra
0.16,8.0,46.0,0.01,0.85,1.0,org.apache.cassandra.db.commitlog.CommitLogReader$ReadStatusTracker,cassandra
0.16,8.0,46.0,0.01,0.85,1.0,org.apache.cassandra.db.commitlog.CommitLogReplayer,cassandra
0.16,8.0,46.0,0.01,0.85,1.0,org.apache.cassandra.db.commitlog.CommitLogReplayer$1,cassandra
0.16,8.0,46.0,0.01,0.85,1.0,org.apache.cassandra.db.commitlog.CommitLogReplayer$AlwaysReplayFilter,cassandra
0.16,8.0,46.0,0.01,0.85,1.0,org.apache.cassandra.db.commitlog.CommitLogReplayer$CommitLogReplayException,cassandra
0.16,8.0,46.0,0.01,0.85,1.0,org.apache.cassandra.db.commitlog.CommitLogReplayer$CustomReplayFilter,cassandra
0.16,8.0,46.0,0.01,0.85,1.0,org.apache.cassandra.db.commitlog.CommitLogReplayer$CustomReplayFilter$1,cassandra
0.16,8.0,46.0,0.01,0.85,1.0,org.apache.cassandra.db.commitlog.CommitLogReplayer$MutationInitiator,cassandra
0.16,8.0,46.0,0.01,0.85,1.0,org.apache.cassandra.db.commitlog.CommitLogReplayer$MutationInitiator$1,cassandra
0.16,8.0,46.0,0.01,0.85,1.0,org.apache.cassandra.db.commitlog.CommitLogSegment$Allocation,cassandra
0.16,8.0,46.0,0.01,0.85,1.0,org.apache.cassandra.db.commitlog.CommitLogSegment$CDCState,cassandra
0.16,8.0,46.0,0.01,0.85,1.0,org.apache.cassandra.db.commitlog.CommitLogSegment$CommitLogSegmentFileComparator,cassandra
0.16,8.0,46.0,0.01,0.85,1.0,org.apache.cassandra.db.commitlog.CommitLogSegmentManagerCDC,cassandra
0.16,8.0,46.0,0.01,0.85,1.0,org.apache.cassandra.db.commitlog.CommitLogSegmentManagerCDC$CDCSizeTracker,cassandra
0.16,8.0,46.0,0.01,0.85,1.0,org.apache.cassandra.db.commitlog.CommitLogSegmentManagerStandard,cassandra
0.16,8.0,46.0,0.01,0.85,1.0,org.apache.cassandra.db.commitlog.CommitLogSegmentReader,cassandra
0.16,8.0,46.0,0.01,0.85,1.0,org.apache.cassandra.db.commitlog.CommitLogSegmentReader$CompressedSegmenter,cassandra
0.16,8.0,46.0,0.01,0.85,1.0,org.apache.cassandra.db.commitlog.CommitLogSegmentReader$EncryptedSegmenter,cassandra
0.16,8.0,46.0,0.01,0.85,1.0,org.apache.cassandra.db.commitlog.CommitLogSegmentReader$NoOpSegmenter,cassandra
0.16,8.0,46.0,0.01,0.85,1.0,org.apache.cassandra.db.commitlog.CommitLogSegmentReader$SegmentIterator,cassandra
0.16,8.0,46.0,0.01,0.85,1.0,org.apache.cassandra.db.commitlog.CommitLogSegmentReader$SegmentReadException,cassandra
0.16,8.0,46.0,0.01,0.85,1.0,org.apache.cassandra.db.commitlog.CommitLogSegmentReader$SyncSegment,cassandra
0.16,8.0,46.0,0.01,0.85,1.0,org.apache.cassandra.db.commitlog.CompressedSegment,cassandra
0.16,8.0,46.0,0.01,0.85,1.0,org.apache.cassandra.db.commitlog.EncryptedFileSegmentInputStream,cassandra
0.16,8.0,46.0,0.01,0.85,1.0,org.apache.cassandra.db.commitlog.EncryptedSegment,cassandra
0.16,8.0,46.0,0.01,0.85,1.0,org.apache.cassandra.db.commitlog.IntervalSet,cassandra
0.16,8.0,46.0,0.01,0.85,1.0,org.apache.cassandra.db.commitlog.IntervalSet$1,cassandra
0.16,8.0,46.0,0.01,0.85,1.0,org.apache.cassandra.db.commitlog.IntervalSet$Builder,cassandra
0.16,8.0,46.0,0.01,0.85,1.0,org.apache.cassandra.db.commitlog.MemoryMappedSegment,cassandra
0.16,8.0,46.0,0.01,0.85,1.0,org.apache.cassandra.db.commitlog.PeriodicCommitLogService,cassandra
0.16,8.0,46.0,0.01,0.85,1.0,org.apache.cassandra.db.commitlog.SimpleCachedBufferPool,cassandra
0.16,8.0,46.0,0.01,0.85,1.0,org.apache.cassandra.db.commitlog.SimpleCachedBufferPool$1,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.AbstractCompactionStrategy,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.AbstractCompactionTask,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.CompactionInfo$Holder,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.CompactionLogger$CompactionStrategyAndTableFunction,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.CompactionLogger$Strategy,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.CompactionLogger$StrategySummary,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.CompactionLogger$Writer,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.CompactionManager$CleanupStrategy,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.CompactionManager$CompactionExecutorStatsCollector,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.CompactionManager$OneSSTableOperation,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.CompactionManagerMBean,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.AbstractCompactionStrategy$1,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.AbstractCompactionStrategy$ScannerList,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.CompactionController,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.CompactionHistoryTabularData,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.CompactionInfo,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.CompactionInterruptedException,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.CompactionIterator,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.CompactionIterator$1,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.CompactionIterator$1$1,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.CompactionIterator$GarbageSkipper,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.CompactionIterator$GarbageSkippingUnfilteredRowIterator,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.CompactionIterator$Purger,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.CompactionLogger,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.CompactionLogger$1,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.CompactionLogger$CompactionLogSerializer,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.CompactionLogger$Strategy$1,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.CompactionManager,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.CompactionManager$1,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.CompactionManager$10,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.CompactionManager$11,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.CompactionManager$12,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.CompactionManager$13,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.CompactionManager$14,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.CompactionManager$15,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.CompactionManager$16,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.CompactionManager$2,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.CompactionManager$3,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.CompactionManager$4,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.CompactionManager$5,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.CompactionManager$6,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.CompactionManager$7,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.CompactionManager$7$1,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.CompactionManager$8,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.CompactionManager$9,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.CompactionManager$AllSSTableOpStatus,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.CompactionManager$BackgroundCompactionCandidate,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.CompactionManager$CacheCleanupExecutor,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.CompactionManager$CleanupStrategy$Bounded,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.CompactionManager$CleanupStrategy$Bounded$1,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.CompactionManager$CleanupStrategy$Full,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.CompactionManager$CompactionExecutor,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.CompactionManager$ValidationCompactionController,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.CompactionManager$ValidationCompactionIterator,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.CompactionManager$ValidationExecutor,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.CompactionStrategyManager,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.CompactionStrategyManager$1,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.CompactionTask,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.CompactionTask$1,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.DateTieredCompactionStrategy,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.DateTieredCompactionStrategy$1,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.DateTieredCompactionStrategy$2,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.DateTieredCompactionStrategy$3,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.DateTieredCompactionStrategy$Target,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.DateTieredCompactionStrategyOptions,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.LeveledCompactionStrategy,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.LeveledCompactionStrategy$1,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.LeveledCompactionStrategy$2,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.LeveledCompactionStrategy$LeveledScanner,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.LeveledCompactionTask,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.LeveledManifest,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.LeveledManifest$1,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.LeveledManifest$CompactionCandidate,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.OperationType,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.SSTableSplitter,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.SSTableSplitter$SplitController,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.SSTableSplitter$SplittingCompactionTask,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.SSTableSplitter$StatsCollector,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.Scrubber,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.Scrubber$1,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.Scrubber$OrderCheckerIterator,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.Scrubber$RowMergingSSTableIterator,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.Scrubber$ScrubInfo,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.Scrubber$ScrubResult,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.SizeTieredCompactionStrategy,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.SizeTieredCompactionStrategy$1,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.SizeTieredCompactionStrategy$2,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.SizeTieredCompactionStrategy$3,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.SizeTieredCompactionStrategy$SplittingCompactionTask,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.SizeTieredCompactionStrategyOptions,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.TimeWindowCompactionStrategy,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.TimeWindowCompactionStrategy$1,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.TimeWindowCompactionStrategyOptions,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.Upgrader,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.Upgrader$UpgradeController,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.Verifier,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.Verifier$VerifyController,cassandra
0.11,23.0,53.0,0.19,0.7,1.0,org.apache.cassandra.db.compaction.Verifier$VerifyInfo,cassandra
0.2,1.0,16.0,0.14,0.94,1.0,org.apache.cassandra.db.compaction.writers.CompactionAwareWriter,cassandra
0.2,1.0,16.0,0.14,0.94,1.0,org.apache.cassandra.db.compaction.writers.DefaultCompactionWriter,cassandra
0.2,1.0,16.0,0.14,0.94,1.0,org.apache.cassandra.db.compaction.writers.MajorLeveledCompactionWriter,cassandra
0.2,1.0,16.0,0.14,0.94,1.0,org.apache.cassandra.db.compaction.writers.MaxSSTableSizeWriter,cassandra
0.2,1.0,16.0,0.14,0.94,1.0,org.apache.cassandra.db.compaction.writers.SplittingSizeTieredCompactionWriter,cassandra
0.0,8.0,9.0,0.47,0.53,1.0,org.apache.cassandra.db.context.CounterContext,cassandra
