A,Ca,Ce,D,I,V,class,project
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.AbstractObjectCountMap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.AbstractObjectCountMap$EntrySetView,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.AbstractObjectCountMap$Itr,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.AbstractRangeSet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.AbstractSequentialIterator,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.AbstractSetMultimap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.AbstractSortedKeySortedSetMultimap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.AbstractSortedMultiset,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.AbstractSortedSetMultimap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.AbstractTable,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ArrayListMultimapGwtSerializationDependencies,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ArrayTable$ArrayMap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.BiMap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.BinaryTreeTraverser,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.BoundType,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ClassToInstanceMap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ComparisonChain,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ContiguousSet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Cut,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.DenseImmutableTable$ImmutableArrayMap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.DescendingMultiset,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.DiscreteDomain,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.EnumCountHashMap$EnumIterator,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.FilteredMultimap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.FilteredSetMultimap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.FluentIterable,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ForwardingBlockingDeque,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ForwardingCollection,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ForwardingConcurrentMap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ForwardingDeque,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ForwardingImmutableList,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ForwardingImmutableMap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ForwardingImmutableSet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ForwardingIterator,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ForwardingList,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ForwardingListIterator,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ForwardingListMultimap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ForwardingMap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ForwardingMap$StandardEntrySet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ForwardingMapEntry,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ForwardingMultimap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ForwardingMultiset,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ForwardingNavigableMap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ForwardingNavigableSet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ForwardingObject,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ForwardingQueue,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ForwardingSet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ForwardingSetMultimap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ForwardingSortedMap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ForwardingSortedMultiset,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ForwardingSortedMultiset$StandardDescendingMultiset,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ForwardingSortedSet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ForwardingSortedSetMultimap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ForwardingTable,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.GwtTransient,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.HashBiMap$Itr,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.HashMultimapGwtSerializationDependencies,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableAsList,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableBiMap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableCollection,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableCollection$ArrayBasedBuilder,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableCollection$Builder,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableList,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableMap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableMap$IteratorBasedImmutableMap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableMapEntrySet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableMultimap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableMultimap$Itr,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableMultiset,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableMultisetGwtSerializationDependencies,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableSet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableSet$Indexed,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableSortedMapFauxverideShim,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableSortedMultiset,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableSortedMultisetFauxverideShim,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableSortedSet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableSortedSetFauxverideShim,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ImmutableTable,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Interner,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.LinkedHashMultimap$ValueSetLink,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.LinkedHashMultimapGwtSerializationDependencies,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ListMultimap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MapDifference,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MapDifference$ValueDifference,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MapMakerInternalMap$AbstractSerializationProxy,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MapMakerInternalMap$AbstractStrongKeyEntry,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MapMakerInternalMap$AbstractWeakKeyEntry,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MapMakerInternalMap$HashIterator,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MapMakerInternalMap$InternalEntry,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MapMakerInternalMap$InternalEntryHelper,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MapMakerInternalMap$SafeToArraySet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MapMakerInternalMap$Segment,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MapMakerInternalMap$Strength,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MapMakerInternalMap$StrongValueEntry,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MapMakerInternalMap$WeakValueEntry,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MapMakerInternalMap$WeakValueReference,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Maps$AbstractFilteredMap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Maps$DescendingMap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Maps$EntryFunction,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Maps$EntrySet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Maps$EntryTransformer,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Maps$IteratorBasedAbstractMap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Maps$ViewCachingAbstractMap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Multimap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MultimapBuilder,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MultimapBuilder$ListMultimapBuilder,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MultimapBuilder$MultimapBuilderWithKeys,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MultimapBuilder$SetMultimapBuilder,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MultimapBuilder$SortedSetMultimapBuilder,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Multimaps$Entries,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Multiset,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Multiset$Entry,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Multisets$AbstractEntry,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Multisets$ElementSet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Multisets$EntrySet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MultitransformedIterator,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ObjectCountLinkedHashMap$LinkedItr,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Ordering,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.PeekingIterator,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.RangeGwtSerializationDependencies,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.RangeMap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.RangeSet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.RegularImmutableTable,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.RowSortedTable,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.SetMultimap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Sets$ImprovedAbstractSet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Sets$SetView,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.SortedIterable,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.SortedLists$KeyAbsentBehavior,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.SortedLists$KeyPresentBehavior,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.SortedMapDifference,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.SortedMultiset,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.SortedMultisetBridge,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.SortedSetMultimap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.StandardTable$TableSet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Table,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Table$Cell,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Tables$AbstractCell,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.TransformedIterator,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.TransformedListIterator,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.TreeMultiset$Aggregate,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.TreeTraverser,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.UnmodifiableIterator,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.UnmodifiableListIterator,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.package-info,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.AbstractBiMap$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.AbstractBiMap$BiMapEntry,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.AbstractBiMap$EntrySet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.AbstractBiMap$Inverse,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.AbstractBiMap$KeySet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.AbstractBiMap$ValueSet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.AbstractIterator$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.AbstractIterator$State,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.AbstractMapBasedMultimap$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.AbstractMapBasedMultimap$2,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.AbstractMapBasedMultimap$AsMap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.AbstractMapBasedMultimap$AsMap$AsMapEntries,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.AbstractMapBasedMultimap$AsMap$AsMapIterator,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.AbstractMapBasedMultimap$KeySet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.AbstractMapBasedMultimap$KeySet$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.AbstractMapBasedMultimap$NavigableAsMap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.AbstractMapBasedMultimap$NavigableKeySet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.AbstractMapBasedMultimap$RandomAccessWrappedList,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.AbstractMapBasedMultimap$SortedAsMap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.AbstractMapBasedMultimap$SortedKeySet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.AbstractMapBasedMultimap$WrappedCollection,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.AbstractMapBasedMultimap$WrappedCollection$WrappedIterator,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.AbstractMapBasedMultimap$WrappedList,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.AbstractMapBasedMultimap$WrappedList$WrappedListIterator,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.AbstractMapBasedMultimap$WrappedNavigableSet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.AbstractMapBasedMultimap$WrappedSet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.AbstractMapBasedMultimap$WrappedSortedSet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.AbstractMapBasedMultiset$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.AbstractMapBasedMultiset$MapBasedMultisetIterator,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.AbstractMultimap$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.AbstractMultimap$Entries,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.AbstractMultimap$EntrySet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.AbstractMultimap$Values,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.AbstractMultiset$ElementSet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.AbstractMultiset$EntrySet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.AbstractNavigableMap$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.AbstractNavigableMap$DescendingMap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.AbstractObjectCountMap$KeySetView,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.AbstractObjectCountMap$KeySetView$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.AbstractObjectCountMap$MapEntry,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.AbstractSortedMultiset$1DescendingMultisetImpl,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.AbstractTable$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.AbstractTable$CellSet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.AbstractTable$Values,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.AllEqualOrdering,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ArrayListMultimap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ArrayTable,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ArrayTable$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ArrayTable$2,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ArrayTable$3,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ArrayTable$ArrayMap$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ArrayTable$ArrayMap$2,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ArrayTable$Column,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ArrayTable$ColumnMap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ArrayTable$Row,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ArrayTable$RowMap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.BinaryTreeTraverser$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.BinaryTreeTraverser$1$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.BinaryTreeTraverser$2,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.BinaryTreeTraverser$InOrderIterator,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.BinaryTreeTraverser$PostOrderIterator,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.BinaryTreeTraverser$PreOrderIterator,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.BoundType$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.BoundType$2,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ByFunctionOrdering,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.CartesianList,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.CartesianList$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.CollectPreconditions,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Collections2,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Collections2$FilteredCollection,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Collections2$OrderedPermutationCollection,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Collections2$OrderedPermutationIterator,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Collections2$PermutationCollection,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Collections2$PermutationIterator,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Collections2$TransformedCollection,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ComparatorOrdering,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Comparators,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ComparisonChain$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ComparisonChain$InactiveComparisonChain,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.CompoundOrdering,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ComputationException,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ConcurrentHashMultiset,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ConcurrentHashMultiset$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ConcurrentHashMultiset$2,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ConcurrentHashMultiset$3,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ConcurrentHashMultiset$EntrySet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ConcurrentHashMultiset$FieldSettersHolder,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ConsumingQueueIterator,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Count,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Cut$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Cut$AboveAll,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Cut$AboveValue,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Cut$BelowAll,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Cut$BelowValue,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.DenseImmutableTable,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.DenseImmutableTable$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.DenseImmutableTable$Column,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.DenseImmutableTable$ColumnMap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.DenseImmutableTable$ImmutableArrayMap$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.DenseImmutableTable$Row,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.DenseImmutableTable$RowMap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.DescendingImmutableSortedMultiset,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.DescendingImmutableSortedSet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.DescendingMultiset$1EntrySetImpl,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.DiscreteDomain$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.DiscreteDomain$BigIntegerDomain,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.DiscreteDomain$IntegerDomain,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.DiscreteDomain$LongDomain,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.EmptyContiguousSet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.EmptyContiguousSet$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.EmptyContiguousSet$SerializedForm,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.EmptyImmutableListMultimap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.EmptyImmutableSetMultimap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.EnumBiMap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.EnumCountHashMap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.EnumCountHashMap$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.EnumCountHashMap$1$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.EnumCountHashMap$2,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.EnumCountHashMap$2$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.EnumCountHashMap$EnumMapEntry,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.EnumHashBiMap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.EnumMultiset,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.EvictingQueue,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ExplicitOrdering,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.FilteredEntryMultimap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.FilteredEntryMultimap$AsMap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.FilteredEntryMultimap$AsMap$1EntrySetImpl,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.FilteredEntryMultimap$AsMap$1EntrySetImpl$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.FilteredEntryMultimap$AsMap$1KeySetImpl,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.FilteredEntryMultimap$AsMap$1ValuesImpl,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.FilteredEntryMultimap$Keys,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.FilteredEntryMultimap$Keys$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.FilteredEntryMultimap$Keys$1$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.FilteredEntryMultimap$ValuePredicate,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.FilteredEntrySetMultimap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.FilteredKeyListMultimap,guava
