project,class,vocabulary,length,calculated_length,volume,difficulty,effort,time,bugs
guava,com.google.common.collect.FilteredMultimapValues,63,191,363.77497759133615,1141.660465388484,3.0491803278688523,3481.128632168164,193.3960351204536,0.38055348846282794
guava,com.google.common.collect.Multiset,50,140,,790.1398665684615,0.0,0.0,0.0,0.2633799555228205
guava,com.google.common.collect.WellBehavedMap,41,139,208.13068653562766,744.6997286419138,3.4615384615384617,2577.80675299124,143.2114862772911,0.2482332428806379
guava,com.google.common.collect.ClassToInstanceMap,22,46,,205.13385445731566,0.0,0.0,0.0,0.06837795148577189
guava,com.google.common.collect.LinkedHashMultimapGwtSerializationDependencies,17,31,,126.71134807876055,0.0,0.0,0.0,0.04223711602625351
guava,com.google.common.collect.AbstractMapBasedMultiset,101,408,625.4285932069549,2716.550284962733,19.78021978021978,53733.96168058153,2985.2200933656404,0.9055167616542442
guava,com.google.common.collect.Cut,107,700,680.3063053878814,4719.026890480804,26.90909090909091,126984.7235983925,7054.70686657736,1.5730089634936009
guava,com.google.common.collect.ForwardingConcurrentMap,26,83,,390.1364966057107,0.0,0.0,0.0,0.13004549886857025
guava,com.google.common.collect.AbstractBiMap,138,790,949.962204396095,5615.734320854754,11.338345864661655,63673.13801390202,3537.396556327891,1.8719114402849184
guava,com.google.common.collect.TopKSelector,88,416,523.480654020129,2687.123553353116,22.179487179487186,59599.022401293485,3311.0568000718604,0.8957078511177055
guava,com.google.common.collect.AbstractSetMultimap,44,134,233.32938445219017,731.5638368973979,0.0,0.0,0.0,0.24385461229913266
guava,com.google.common.collect.Sets,312,2301,2470.2811317143514,19064.710505602037,82.4241379310345,1571392.328328984,87299.57379605468,6.354903501867343
guava,com.google.common.collect.Serialization,87,383,541.7095510155793,2467.6473589100633,4.25,10487.50127536777,582.6389597426537,0.8225491196366878
guava,com.google.common.collect.HashMultimapGwtSerializationDependencies,17,31,,126.71134807876055,0.0,0.0,0.0,0.04223711602625351
guava,com.google.common.collect.ForwardingImmutableList,10,15,,49.82892142331044,0.0,0.0,0.0,0.016609640474436815
guava,com.google.common.collect.AbstractRangeSet,49,161,255.13338933483536,903.9682849025487,6.933333333333334,6267.513441991004,348.19519122172244,0.3013227616341829
guava,com.google.common.collect.RegularImmutableAsList,33,104,160.0,524.6169884132792,0.0,0.0,0.0,0.17487232947109305
guava,com.google.common.collect.SortedMultisets,72,297,431.0498111861477,1832.4677254283667,4.2,7696.364446799141,427.57580259995234,0.6108225751427889
guava,com.google.common.collect.HashBasedTable,57,230,325.21187563522585,1341.5647032578904,0.0,0.0,0.0,0.4471882344192969
guava,com.google.common.collect.EmptyImmutableSetMultimap,20,34,80.71062275542812,146.94555522617034,0.0,0.0,0.0,0.048981851742056784
guava,com.google.common.collect.ImmutableSortedSetFauxverideShim,25,109,,506.1803246854449,0.0,0.0,0.0,0.1687267748951483
guava,com.google.common.collect.Iterables,171,1189,1209.5622429869882,8819.826640199333,35.6875,314757.5632221137,17486.531290117433,2.9399422133997777
guava,com.google.common.collect.Iterators,243,1646,1852.5684280530409,13044.241380935116,40.12173913043478,523357.6498403011,29075.424991127842,4.3480804603117065
guava,com.google.common.collect.EnumCountHashMap,125,537,804.5529274218402,3740.6261608635414,29.145454545454548,109022.2497429865,6056.7916523881395,1.2468753869545135
guava,com.google.common.collect.NullsFirstOrdering,47,119,241.32938445219017,660.9960733496389,5.116279069767441,3381.8403752772224,187.88002084873455,0.2203320244498796
guava,com.google.common.collect.ImmutableSetMultimap,164,1076,1152.3044082158885,7916.725956969059,32.95454545454545,260892.10540011676,14494.005855562042,2.6389086523230203
guava,com.google.common.collect.ForwardingImmutableCollection,9,14,,44.378950020192384,0.0,0.0,0.0,0.014792983340064125
guava,com.google.common.collect.RegularContiguousSet,129,466,857.3561964860031,3267.2319010272363,14.7,48028.30894510037,2668.2393858389096,1.089077300342412
guava,com.google.common.collect.ImmutableEnumSet,60,176,341.7628977173992,1039.6127448270993,2.8793103448275863,2993.3677307952694,166.29820726640384,0.3465375816090331
guava,com.google.common.collect.ForwardingMultiset,83,247,510.5091350931524,1574.6347395426903,3.0375,4782.953021360922,265.71961229782903,0.5248782465142302
guava,com.google.common.collect.TreeMultimap,67,273,393.4539078468495,1656.0423489949717,4.107692307692306,6802.512418179344,377.9173565655191,0.5520141163316572
guava,com.google.common.collect.ForwardingSortedSetMultimap,28,73,,350.93690931020507,0.0,0.0,0.0,0.11697896977006834
guava,com.google.common.collect.Synchronized,270,3306,2156.9607012627407,26701.95236385005,12.082397003745319,322623.5892351321,17923.532735285116,8.900650787950017
guava,com.google.common.collect.UnmodifiableIterator,15,22,,85.95159310338741,0.0,0.0,0.0,0.028650531034462468
guava,com.google.common.collect.RegularImmutableSet,56,159,297.7025844930631,923.3694326071593,8.58,7922.509731769426,440.1394295427459,0.30778981086905305
guava,com.google.common.collect.BinaryTreeTraverser,68,323,396.208795349013,1966.2504977238598,4.630769230769231,9105.252304844336,505.8473502691298,0.6554168325746199
guava,com.google.common.collect.HashMultiset,42,108,219.65963218934144,582.3702816601061,0.0,0.0,0.0,0.19412342722003534
