A,Ca,Ce,D,I,V,class,project
0.02,9.0,11.0,0.43,0.55,1.0,com.google.common.primitives.UnsignedLongs,guava
0.02,9.0,11.0,0.43,0.55,1.0,com.google.common.primitives.UnsignedLongs$LexicographicalComparator,guava
0.18,1.0,16.0,0.12,0.94,1.0,com.google.common.reflect.AbstractInvocationHandler,guava
0.18,1.0,16.0,0.12,0.94,1.0,com.google.common.reflect.ClassPath$Scanner,guava
0.18,1.0,16.0,0.12,0.94,1.0,com.google.common.reflect.Invokable,guava
0.18,1.0,16.0,0.12,0.94,1.0,com.google.common.reflect.TypeCapture,guava
0.18,1.0,16.0,0.12,0.94,1.0,com.google.common.reflect.TypeParameter,guava
0.18,1.0,16.0,0.12,0.94,1.0,com.google.common.reflect.TypeToInstanceMap,guava
0.18,1.0,16.0,0.12,0.94,1.0,com.google.common.reflect.TypeToken,guava
0.18,1.0,16.0,0.12,0.94,1.0,com.google.common.reflect.TypeToken$TypeCollector,guava
0.18,1.0,16.0,0.12,0.94,1.0,com.google.common.reflect.TypeToken$TypeFilter,guava
0.18,1.0,16.0,0.12,0.94,1.0,com.google.common.reflect.TypeVisitor,guava
0.18,1.0,16.0,0.12,0.94,1.0,com.google.common.reflect.Types$ClassOwnership,guava
0.18,1.0,16.0,0.12,0.94,1.0,com.google.common.reflect.Types$JavaVersion,guava
0.18,1.0,16.0,0.12,0.94,1.0,com.google.common.reflect.package-info,guava
0.18,1.0,16.0,0.12,0.94,1.0,com.google.common.reflect.ClassPath,guava
0.18,1.0,16.0,0.12,0.94,1.0,com.google.common.reflect.ClassPath$1,guava
0.18,1.0,16.0,0.12,0.94,1.0,com.google.common.reflect.ClassPath$ClassInfo,guava
0.18,1.0,16.0,0.12,0.94,1.0,com.google.common.reflect.ClassPath$DefaultScanner,guava
0.18,1.0,16.0,0.12,0.94,1.0,com.google.common.reflect.ClassPath$ResourceInfo,guava
0.18,1.0,16.0,0.12,0.94,1.0,com.google.common.reflect.Element,guava
0.18,1.0,16.0,0.12,0.94,1.0,com.google.common.reflect.ImmutableTypeToInstanceMap,guava
0.18,1.0,16.0,0.12,0.94,1.0,com.google.common.reflect.ImmutableTypeToInstanceMap$1,guava
0.18,1.0,16.0,0.12,0.94,1.0,com.google.common.reflect.ImmutableTypeToInstanceMap$Builder,guava
0.18,1.0,16.0,0.12,0.94,1.0,com.google.common.reflect.Invokable$ConstructorInvokable,guava
0.18,1.0,16.0,0.12,0.94,1.0,com.google.common.reflect.Invokable$MethodInvokable,guava
0.18,1.0,16.0,0.12,0.94,1.0,com.google.common.reflect.MutableTypeToInstanceMap,guava
0.18,1.0,16.0,0.12,0.94,1.0,com.google.common.reflect.MutableTypeToInstanceMap$1,guava
0.18,1.0,16.0,0.12,0.94,1.0,com.google.common.reflect.MutableTypeToInstanceMap$UnmodifiableEntry,guava
0.18,1.0,16.0,0.12,0.94,1.0,com.google.common.reflect.MutableTypeToInstanceMap$UnmodifiableEntry$1,guava
0.18,1.0,16.0,0.12,0.94,1.0,com.google.common.reflect.MutableTypeToInstanceMap$UnmodifiableEntry$2,guava
0.18,1.0,16.0,0.12,0.94,1.0,com.google.common.reflect.Parameter,guava
0.18,1.0,16.0,0.12,0.94,1.0,com.google.common.reflect.Reflection,guava
0.18,1.0,16.0,0.12,0.94,1.0,com.google.common.reflect.TypeResolver,guava
0.18,1.0,16.0,0.12,0.94,1.0,com.google.common.reflect.TypeResolver$1,guava
0.18,1.0,16.0,0.12,0.94,1.0,com.google.common.reflect.TypeResolver$TypeMappingIntrospector,guava
0.18,1.0,16.0,0.12,0.94,1.0,com.google.common.reflect.TypeResolver$TypeTable,guava
0.18,1.0,16.0,0.12,0.94,1.0,com.google.common.reflect.TypeResolver$TypeTable$1,guava
0.18,1.0,16.0,0.12,0.94,1.0,com.google.common.reflect.TypeResolver$TypeVariableKey,guava
0.18,1.0,16.0,0.12,0.94,1.0,com.google.common.reflect.TypeResolver$WildcardCapturer,guava
0.18,1.0,16.0,0.12,0.94,1.0,com.google.common.reflect.TypeResolver$WildcardCapturer$1,guava
0.18,1.0,16.0,0.12,0.94,1.0,com.google.common.reflect.TypeToken$1,guava
0.18,1.0,16.0,0.12,0.94,1.0,com.google.common.reflect.TypeToken$2,guava
0.18,1.0,16.0,0.12,0.94,1.0,com.google.common.reflect.TypeToken$3,guava
0.18,1.0,16.0,0.12,0.94,1.0,com.google.common.reflect.TypeToken$4,guava
0.18,1.0,16.0,0.12,0.94,1.0,com.google.common.reflect.TypeToken$Bounds,guava
0.18,1.0,16.0,0.12,0.94,1.0,com.google.common.reflect.TypeToken$ClassSet,guava
0.18,1.0,16.0,0.12,0.94,1.0,com.google.common.reflect.TypeToken$InterfaceSet,guava
0.18,1.0,16.0,0.12,0.94,1.0,com.google.common.reflect.TypeToken$InterfaceSet$1,guava
0.18,1.0,16.0,0.12,0.94,1.0,com.google.common.reflect.TypeToken$SimpleTypeToken,guava
0.18,1.0,16.0,0.12,0.94,1.0,com.google.common.reflect.TypeToken$TypeCollector$1,guava
0.18,1.0,16.0,0.12,0.94,1.0,com.google.common.reflect.TypeToken$TypeCollector$2,guava
0.18,1.0,16.0,0.12,0.94,1.0,com.google.common.reflect.TypeToken$TypeCollector$3,guava
0.18,1.0,16.0,0.12,0.94,1.0,com.google.common.reflect.TypeToken$TypeCollector$4,guava
0.18,1.0,16.0,0.12,0.94,1.0,com.google.common.reflect.TypeToken$TypeCollector$ForwardingTypeCollector,guava
0.18,1.0,16.0,0.12,0.94,1.0,com.google.common.reflect.TypeToken$TypeFilter$1,guava
0.18,1.0,16.0,0.12,0.94,1.0,com.google.common.reflect.TypeToken$TypeFilter$2,guava
0.18,1.0,16.0,0.12,0.94,1.0,com.google.common.reflect.TypeToken$TypeSet,guava
0.18,1.0,16.0,0.12,0.94,1.0,com.google.common.reflect.Types,guava
0.18,1.0,16.0,0.12,0.94,1.0,com.google.common.reflect.Types$1,guava
0.18,1.0,16.0,0.12,0.94,1.0,com.google.common.reflect.Types$2,guava
0.18,1.0,16.0,0.12,0.94,1.0,com.google.common.reflect.Types$ClassOwnership$1,guava
0.18,1.0,16.0,0.12,0.94,1.0,com.google.common.reflect.Types$ClassOwnership$1LocalClass,guava
0.18,1.0,16.0,0.12,0.94,1.0,com.google.common.reflect.Types$ClassOwnership$2,guava
0.18,1.0,16.0,0.12,0.94,1.0,com.google.common.reflect.Types$ClassOwnership$3,guava
0.18,1.0,16.0,0.12,0.94,1.0,com.google.common.reflect.Types$GenericArrayTypeImpl,guava
0.18,1.0,16.0,0.12,0.94,1.0,com.google.common.reflect.Types$JavaVersion$1,guava
0.18,1.0,16.0,0.12,0.94,1.0,com.google.common.reflect.Types$JavaVersion$2,guava
0.18,1.0,16.0,0.12,0.94,1.0,com.google.common.reflect.Types$JavaVersion$3,guava
0.18,1.0,16.0,0.12,0.94,1.0,com.google.common.reflect.Types$JavaVersion$4,guava
0.18,1.0,16.0,0.12,0.94,1.0,com.google.common.reflect.Types$NativeTypeVariableEquals,guava
0.18,1.0,16.0,0.12,0.94,1.0,com.google.common.reflect.Types$ParameterizedTypeImpl,guava
0.18,1.0,16.0,0.12,0.94,1.0,com.google.common.reflect.Types$TypeVariableImpl,guava
0.18,1.0,16.0,0.12,0.94,1.0,com.google.common.reflect.Types$TypeVariableInvocationHandler,guava
0.18,1.0,16.0,0.12,0.94,1.0,com.google.common.reflect.Types$WildcardTypeImpl,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.AbstractCatchingFuture,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.AbstractCheckedFuture,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.AbstractExecutionThreadService,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.AbstractFuture,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.AbstractFuture$AtomicHelper,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.AbstractFuture$TrustedFuture,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.AbstractIdleService,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.AbstractListeningExecutorService,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.AbstractScheduledService,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.AbstractScheduledService$CustomScheduler,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.AbstractScheduledService$Scheduler,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.AbstractService,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.AbstractTransformFuture,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.AggregateFuture,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.AggregateFuture$RunningState,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.AggregateFutureState,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.AggregateFutureState$AtomicHelper,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.AsyncCallable,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.AsyncFunction,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.CheckedFuture,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.CollectionFuture,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.CollectionFuture$CollectionFutureRunningState,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.CombinedFuture$CombinedFutureInterruptibleTask,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.CycleDetectingLockFactory$CycleDetectingLock,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.CycleDetectingLockFactory$Policies,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.CycleDetectingLockFactory$Policy,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.ForwardingBlockingDeque,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.ForwardingBlockingQueue,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.ForwardingCheckedFuture,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.ForwardingCheckedFuture$SimpleForwardingCheckedFuture,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.ForwardingExecutorService,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.ForwardingFuture,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.ForwardingFuture$SimpleForwardingFuture,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.ForwardingListenableFuture,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.ForwardingListenableFuture$SimpleForwardingListenableFuture,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.ForwardingListeningExecutorService,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.FutureCallback,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.FuturesGetChecked$GetCheckedTypeValidator,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.GwtFuturesCatchingSpecialization,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.ImmediateFuture,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.InterruptibleTask,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.InterruptibleTask$AtomicHelper,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.ListenableFuture,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.ListenableScheduledFuture,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.ListenerCallQueue$Event,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.ListeningExecutorService,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.ListeningScheduledExecutorService,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.Monitor$Guard,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.Partially$GwtIncompatible,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.RateLimiter,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.RateLimiter$SleepingStopwatch,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.Service,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.Service$Listener,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.Service$State,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.ServiceManager$Listener,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.SmoothRateLimiter,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.Striped,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.Striped$PowerOfTwoStriped,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.TimeLimiter,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.WrappingExecutorService,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.WrappingScheduledExecutorService,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.package-info,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.AbstractCatchingFuture$AsyncCatchingFuture,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.AbstractCatchingFuture$CatchingFuture,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.AbstractExecutionThreadService$1,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.AbstractExecutionThreadService$1$1,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.AbstractExecutionThreadService$1$2,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.AbstractExecutionThreadService$2,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.AbstractFuture$1,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.AbstractFuture$Cancellation,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.AbstractFuture$Failure,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.AbstractFuture$Failure$1,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.AbstractFuture$Listener,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.AbstractFuture$SafeAtomicHelper,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.AbstractFuture$SetFuture,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.AbstractFuture$SynchronizedHelper,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.AbstractFuture$UnsafeAtomicHelper,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.AbstractFuture$UnsafeAtomicHelper$1,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.AbstractFuture$Waiter,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.AbstractIdleService$1,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.AbstractIdleService$DelegateService,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.AbstractIdleService$DelegateService$1,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.AbstractIdleService$DelegateService$2,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.AbstractIdleService$ThreadNameSupplier,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.AbstractScheduledService$1,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.AbstractScheduledService$1ThreadFactoryImpl,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.AbstractScheduledService$CustomScheduler$ReschedulableCallable,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.AbstractScheduledService$CustomScheduler$Schedule,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.AbstractScheduledService$Scheduler$1,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.AbstractScheduledService$Scheduler$2,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.AbstractScheduledService$ServiceDelegate,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.AbstractScheduledService$ServiceDelegate$1,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.AbstractScheduledService$ServiceDelegate$2,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.AbstractScheduledService$ServiceDelegate$3,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.AbstractScheduledService$ServiceDelegate$Task,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.AbstractService$1,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.AbstractService$2,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.AbstractService$3,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.AbstractService$4,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.AbstractService$5,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.AbstractService$6,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.AbstractService$HasReachedRunningGuard,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.AbstractService$IsStartableGuard,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.AbstractService$IsStoppableGuard,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.AbstractService$IsStoppedGuard,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.AbstractService$StateSnapshot,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.AbstractTransformFuture$AsyncTransformFuture,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.AbstractTransformFuture$TransformFuture,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.AggregateFuture$RunningState$1,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.AggregateFutureState$1,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.AggregateFutureState$SafeAtomicHelper,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.AggregateFutureState$SynchronizedAtomicHelper,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.AtomicDouble,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.AtomicDoubleArray,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.AtomicLongMap,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.AtomicLongMap$1,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.Atomics,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.Callables,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.Callables$1,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.Callables$2,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.Callables$3,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.Callables$4,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.CollectionFuture$ListFuture,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.CollectionFuture$ListFuture$ListFutureRunningState,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.CombinedFuture,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.CombinedFuture$AsyncCallableInterruptibleTask,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.CombinedFuture$CallableInterruptibleTask,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.CombinedFuture$CombinedFutureRunningState,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.CycleDetectingLockFactory,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.CycleDetectingLockFactory$1,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.CycleDetectingLockFactory$CycleDetectingReentrantLock,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.CycleDetectingLockFactory$CycleDetectingReentrantReadLock,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.CycleDetectingLockFactory$CycleDetectingReentrantReadWriteLock,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.CycleDetectingLockFactory$CycleDetectingReentrantWriteLock,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.CycleDetectingLockFactory$ExampleStackTrace,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.CycleDetectingLockFactory$LockGraphNode,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.CycleDetectingLockFactory$Policies$1,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.CycleDetectingLockFactory$Policies$2,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.CycleDetectingLockFactory$Policies$3,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.CycleDetectingLockFactory$PotentialDeadlockException,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.CycleDetectingLockFactory$WithExplicitOrdering,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.ExecutionError,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.ExecutionList,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.ExecutionList$RunnableExecutorPair,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.FakeTimeLimiter,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.Futures,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.Futures$1,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.Futures$2,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.Futures$3,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.Futures$CallbackListener,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.Futures$FutureCombiner,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.Futures$MappingCheckedFuture,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.Futures$NonCancellationPropagatingFuture,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.Futures$NonCancellationPropagatingFuture$1,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.FuturesGetChecked,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.FuturesGetChecked$1,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.FuturesGetChecked$GetCheckedTypeValidatorHolder,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.FuturesGetChecked$GetCheckedTypeValidatorHolder$ClassValueValidator,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.FuturesGetChecked$GetCheckedTypeValidatorHolder$ClassValueValidator$1,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.FuturesGetChecked$GetCheckedTypeValidatorHolder$WeakSetValidator,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.ImmediateFuture$ImmediateCancelledFuture,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.ImmediateFuture$ImmediateFailedCheckedFuture,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.ImmediateFuture$ImmediateFailedFuture,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.ImmediateFuture$ImmediateSuccessfulCheckedFuture,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.ImmediateFuture$ImmediateSuccessfulFuture,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.InterruptibleTask$1,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.InterruptibleTask$SafeAtomicHelper,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.InterruptibleTask$SynchronizedAtomicHelper,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.JdkFutureAdapters,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.JdkFutureAdapters$ListenableFutureAdapter,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.JdkFutureAdapters$ListenableFutureAdapter$1,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.ListenableFutureTask,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.ListenerCallQueue,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.ListenerCallQueue$PerListenerQueue,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.Monitor,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.MoreExecutors,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.MoreExecutors$1,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.MoreExecutors$2,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.MoreExecutors$3,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.MoreExecutors$4,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.MoreExecutors$5,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.MoreExecutors$5$1,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.MoreExecutors$Application,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.MoreExecutors$Application$1,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.MoreExecutors$DirectExecutor,guava
0.25,2.0,19.0,0.16,0.9,1.0,com.google.common.util.concurrent.MoreExecutors$DirectExecutorService,guava
