,0,1,2,3,4,5,6,7,8,9
short,0.0003193667954363263,0.0007870960486998607,0.0005919085260089435,0.0009201362731808043,0.0004588744523839936,0.0009037953324415903,0.0009015721737080246,0.001146826636512242,0.00040371092177508605,0.0007025424680556965
static,0.007090229481345518,0.010535000859698412,0.01181648185292533,0.010811290539355414,0.011731833063567159,0.013067675066796076,0.010971760341647967,0.010695468179742533,0.010852621218880486,0.0109555502104818
strictfp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
super,0.0010340304525740852,0.0007507023721808,0.0003982602978568411,0.00047633562155911357,0.0007377151628483185,0.001381484185136652,0.0005556095853705341,0.0015987432630917477,0.00046623964625965996,0.0007566076920692884
switch,0.0013556870804899669,0.001291212396912559,0.0008615785331072033,0.0009437702850090688,0.0004712685659492104,0.0006421114560649485,0.0010514094255126146,0.0008808485402999627,0.0006911376569771262,0.0007979055930539218
synchronized,0.001057190518471772,0.0002197349972734625,0.0008805663339204511,0.0006304809596170536,0.0003823275030251998,0.000520446046461537,0.0003904510081676882,0.001057361033301544,0.00035208618164323517,0.0007258093496663757
this,0.00699380166376642,0.006323863344879238,0.007252674598846219,0.007621712535997763,0.006035609550418153,0.007263586791936465,0.008732115564079398,0.006465909150246014,0.006389842409295298,0.007494323304826266
throw,0.004238547618687883,0.006650062724158797,0.007476207803992943,0.00604411369391197,0.007130858087949407,0.00723056698316319,0.005834780445001457,0.005970932693462387,0.008880721246099421,0.005587903456986732
throws,0.005478725101407635,0.005032280014919394,0.006574934267671801,0.006877176455709011,0.007386688961761729,0.005653118193730747,0.005356609781536487,0.0076288028820754306,0.0067147262079833726,0.006134164741701393
transient,0.0016973216991518388,0.0019378435657254499,0.0014267610579259495,0.0014087475597452763,0.001969469822489571,0.0023084175016621503,0.001868594689980479,0.0017575573859799915,0.0005502828880221061,0.0017070517178795984
true,0.003824060450663694,0.002167991082453674,0.002515438977654354,0.0031462801165671054,0.0032236926400048427,0.004198778462629843,0.004330699907057065,0.0015513638463666895,0.003701746338168068,0.00327619734462825
try,0.009429338423225433,0.010976707392753464,0.009629458611525941,0.010652810592165982,0.009882788063425003,0.01120953105375612,0.01347902456618413,0.007178595523387069,0.011002974623624437,0.01264995982418811
void,0.011479908683803003,0.012045982500745775,0.01161864678514908,0.00856482181156857,0.010989788099827934,0.011766016767549922,0.01630971818816085,0.008639527923603606,0.010916077677585111,0.010620749595530197
volatile,0.0029893045577952535,0.004114531896871833,0.003037131533795541,0.003830909265381622,0.004341665017495976,0.004640640135781913,0.0018703345176454647,0.00289157069821588,0.0018739979724432918,0.002734475140712394
while,0.0030749064450571154,0.00430761163318963,0.002360568119293656,0.002197911985487763,0.0026916766995894793,0.003846090670015743,0.00426125229927238,0.0037720451207188515,0.0038172765927487876,0.002843969433703394
