,0,1,2,3,4,5,6,7,8,9
cbo,0.025942134795900084,0.025014140562603652,0.020185713794029923,0.02684632458739041,0.016814602924157665,0.016969424940651928,0.017312823485436148,0.017829692726497873,0.016068164778132592,0.02120696168020461
wmc,0.009475632906794148,0.010280603255432117,0.01607360763994875,0.011480614271050486,0.011645144637704394,0.018276698081079953,0.015118575605808664,0.010416188917900922,0.014017483182303864,0.018789776410974592
dit,0.013854234486174382,0.014644929273350506,0.01013490180865478,0.007813623996543593,0.009078407059770631,0.007017109374906467,0.013877016945968459,0.007901353408662087,0.010810845566011671,0.009861122270994784
noc,0.0003559034993480235,0.00048642144831125613,3.0077957620492496e-05,0.00015852431652474308,0.0006083842600307807,0.0005564316626546454,0.00027398592532527287,0.00031185805212154805,0.0003225141844463849,8.358179128847425e-05
rfc,0.19767806101350413,0.10782735831072253,0.1105838916317187,0.1639794056372853,0.15649978958466026,0.1508563607086703,0.14128323969616485,0.14529567420597672,0.1504142278027514,0.14287617364638952
lcom,0.010319699523952505,0.014230386080456476,0.013872250374491546,0.02188080937549646,0.01033864207272704,0.00930209968057887,0.016504137451301058,0.013415311840351475,0.013847275868307656,0.013787646648491313
nom,0.01669218345495636,0.005621535161923497,0.013878725898938562,0.01928182024626858,0.0067595332663033005,0.01506915552508778,0.016842946245735364,0.013089379657108761,0.015515864063991896,0.013599169336800816
nopm,0.025003216244032296,0.01647084891158713,0.008376155240403329,0.009888249317260364,0.020366692828324606,0.0191962330823878,0.020004127894810576,0.007617621827625134,0.01119009861957194,0.011098421630556222
nosm,0.011038145072578519,0.005998748323347298,0.01110481490137065,0.013516007410113147,0.006393271594920073,0.006251322025516277,0.005910851849036178,0.005541750290692945,0.006827282413750786,0.011445677634345388
nof,0.008925679701884456,0.008011854697928061,0.012313859928046983,0.010294850539561315,0.007516121486048068,0.010977668792973898,0.018903226730525732,0.014413770605148517,0.010008502285821575,0.010613192072298215
nopf,0.006360851036264714,0.010527738771857508,0.008223815099101233,0.011883581993632751,0.00924123404359786,0.008931648989010854,0.008249882593715537,0.0057883968475076954,0.011248804839586657,0.008651392091751477
nosf,0.016277892478104673,0.01167146435766074,0.006811102182666436,0.005245863013785837,0.007952533907172014,0.005088757519998082,0.014601278040348845,0.022595598447136683,0.011262964370160323,0.00726696700291256
nosi,0.007954134554594192,0.0077032896003745655,0.01257827797203661,0.01033775792453951,0.013933489793742222,0.014775896844919496,0.011897145488778453,0.0102884982473948,0.00919645160977071,0.015379130419404101
loc,0.015526226573016359,0.015154545310692838,0.015931998285329305,0.0169674231288058,0.0206622413454945,0.02052279859273146,0.01902132429678993,0.027617909577763052,0.026442629821493837,0.02151396451170208
