file,class,type,cbo,wmc,dit,noc,rfc,lcom,nom,nopm,nosm,nof,nopf,nosf,nosi,loc
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/collect/Iterables.java,com.google.common.collect.Iterables,class,26,128,2,0,90,730,54,44,50,2,0,0,62,1002
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/cache/LongAddable.java,com.google.common.cache.LongAddable,interface,1,3,1,0,0,3,3,0,0,0,0,0,0,26
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/base/Platform.java,com.google.common.base.Platform,class,10,12,1,0,17,53,11,1,9,2,0,2,9,76
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/cache/RemovalNotification.java,com.google.common.cache.RemovalNotification,class,7,4,2,0,2,0,4,3,1,2,0,1,0,62
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/collect/AbstractSequentialIterator.java,com.google.common.collect.AbstractSequentialIterator,class,4,6,2,0,2,0,4,2,0,1,0,0,0,70
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/collect/ForwardingQueue.java,com.google.common.collect.ForwardingQueue,class,4,13,2,1,9,45,10,5,0,0,0,0,0,116
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/collect/FilteredEntrySetMultimap.java,com.google.common.collect.FilteredEntrySetMultimap,class,8,7,3,0,8,21,7,5,0,0,0,0,1,56
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/net/InetAddresses.java,com.google.common.net.InetAddresses,class,7,162,1,0,71,827,42,29,36,9,0,5,77,906
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/collect/DenseImmutableTable.java,com.google.common.collect.DenseImmutableTable,class,33,41,18,0,34,417,33,6,0,14,0,0,5,229
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/hash/LittleEndianByteArray.java,com.google.common.hash.LittleEndianByteArray,class,4,31,1,0,22,106,15,6,6,3,0,3,8,235
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/collect/DescendingImmutableSortedMultiset.java,com.google.common.collect.DescendingImmutableSortedMultiset,class,7,11,7,0,14,0,11,8,0,1,0,0,0,69
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/base/Present.java,com.google.common.base.Present,class,13,14,2,0,8,0,12,11,0,2,0,1,5,84
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/cache/ForwardingLoadingCache.java,com.google.common.cache.ForwardingLoadingCache,class,7,9,4,0,7,30,9,5,0,1,0,0,0,74
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/reflect/TypeVisitor.java,com.google.common.reflect.TypeVisitor,class,1,21,1,0,8,15,6,1,0,1,0,0,1,94
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/math/Quantiles.java,com.google.common.math.Quantiles,class,8,92,1,0,24,343,31,17,15,5,0,0,39,630
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/util/concurrent/AbstractListeningExecutorService.java,com.google.common.util.concurrent.AbstractListeningExecutorService,class,10,5,2,0,5,10,5,3,0,0,0,0,2,60
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/collect/DescendingMultiset.java,com.google.common.collect.DescendingMultiset,class,13,27,7,0,21,215,19,15,0,3,0,0,2,130
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/eventbus/EventBus.java,com.google.common.eventbus.EventBus,class,9,21,1,1,28,49,14,9,2,7,0,2,9,238
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/collect/ImmutableSortedMultiset.java,com.google.common.collect.ImmutableSortedMultiset,class,25,59,8,0,54,653,38,32,18,5,0,0,41,524
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/io/PatternFilenameFilter.java,com.google.common.io.PatternFilenameFilter,class,3,3,1,0,4,1,3,3,0,1,0,0,1,56
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/collect/SortedMultisetBridge.java,com.google.common.collect.SortedMultisetBridge,interface,3,1,1,0,0,0,1,0,0,0,0,0,0,30
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/base/Converter.java,com.google.common.base.Converter,class,30,61,5,0,24,960,44,20,2,12,0,4,7,463
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/graph/AbstractGraphBuilder.java,com.google.common.graph.AbstractGraphBuilder,class,3,1,1,0,2,0,1,0,0,4,0,0,2,37
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/util/concurrent/ForwardingExecutorService.java,com.google.common.util.concurrent.ForwardingExecutorService,class,4,15,1,1,14,105,15,13,0,0,0,0,0,98
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/util/concurrent/ForwardingListenableFuture.java,com.google.common.util.concurrent.ForwardingListenableFuture,class,7,5,4,1,3,4,5,1,0,1,0,0,0,59
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/collect/ForwardingSortedMultiset.java,com.google.common.collect.ForwardingSortedMultiset,class,10,28,12,0,22,190,20,12,0,0,0,0,4,200
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/collect/FilteredEntryMultimap.java,com.google.common.collect.FilteredEntryMultimap,class,31,90,17,1,62,989,30,15,1,4,0,0,24,365
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/base/CommonPattern.java,com.google.common.base.CommonPattern,class,2,6,1,0,0,15,6,3,0,0,0,0,0,33
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/collect/ImmutableListMultimap.java,com.google.common.collect.ImmutableListMultimap,class,26,46,4,0,50,345,27,23,9,2,0,1,12,373
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/collect/DiscreteDomain.java,com.google.common.collect.DiscreteDomain,class,9,47,4,0,11,590,36,24,3,9,0,8,7,282
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/cache/CacheBuilderSpec.java,com.google.common.cache.CacheBuilderSpec,class,22,68,8,0,47,284,29,14,4,19,0,3,21,436
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/util/concurrent/ExecutionList.java,com.google.common.util.concurrent.ExecutionList,class,5,12,1,0,6,6,5,3,1,6,0,1,3,150
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/util/concurrent/Platform.java,com.google.common.util.concurrent.Platform,class,2,2,1,0,1,1,2,0,1,0,0,0,0,27
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/hash/Funnels.java,com.google.common.hash.Funnels,class,21,39,2,0,16,441,34,27,7,5,0,1,2,220
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/collect/Synchronized.java,com.google.common.collect.Synchronized,class,68,345,26,0,250,0,261,195,22,43,0,22,69,1712
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/collect/Range.java,com.google.common.collect.Range,class,27,81,3,0,44,576,44,35,21,8,0,6,53,644
