,0,1,2,3,4,5,6,7,8,9
nosf,0.006671929719493809,0.014664331730209526,0.011872665071221164,0.007659150245190213,0.010668394167099993,0.020717145681314237,0.009692698162589547,0.006649059840673405,0.00882690516386945,0.008110193973228803
nosi,0.012210484833768387,0.013086818065273719,0.0034976204811643942,0.016588357462185257,0.006499203412365674,0.012169191610255809,0.01064748259261992,0.009925234186630895,0.021440364409656687,0.003951595232533486
loc,0.010368667896188333,0.01674077376373641,0.02252502633365658,0.014843170271894933,0.02185168629632192,0.017751870354652127,0.015269772654920471,0.03330816398722313,0.032353954378596325,0.024354301762731956
vocabulary,0.014086962652369079,0.004830753891368035,0.007199339090855264,0.013731559110200714,0.027314950661240487,0.005142378502963102,0.011593681110564817,0.006793689879524956,0.00742975583561123,0.013050696554493332
length,0.005196140511284575,0.011744892031188512,0.008631148889035432,0.017191773034753253,0.004113559616035129,0.006409175741565388,0.0018824431313185588,0.016911410021441045,0.003213298722782181,0.007319973532245844
calculated_length,0.012123896016228985,0.01917249254858612,0.02137447871315244,0.02213251658719324,0.005840102204798254,0.022372047627977412,0.017730533639064506,0.010095886211665689,0.023432375219669056,0.009961750889415174
volume,0.013768231093444454,0.006428705171449276,0.010343627853303538,0.006230715293936713,0.007033939517773109,0.0042409167632213056,0.005821007982913189,0.0032785688407990176,0.007086068801458417,0.011177136476094002
difficulty,0.021138343962247088,0.03311902395404926,0.018524398373798243,0.015801963319086523,0.025542423131733896,0.008918994785507159,0.007750229105807381,0.016357913672630467,0.021497546855564018,0.02048476001159173
effort,0.0034747760937713433,0.01286059053721743,0.006643846651868262,0.006676523423427026,0.0072198450670830526,0.01136578817319328,0.0023956111972233685,0.01316435823769078,0.006382967571365815,0.010462456448594623
time,0.004530730836509396,0.003925812059184675,0.0068348356294702884,0.004380303545244118,0.0067691258996445845,0.004957150400708874,0.005352704340230648,0.008294201537796461,0.007663476309159139,0.005193796278482848
bugs,0.005108592228360973,0.01284017295717547,0.008705401880814449,0.014376846206664075,0.008994260084175212,0.006424199895896265,0.0051003818896316125,0.006463610439912184,0.007119188855110076,0.008301655439023987
A,0.021564831686132335,0.02475795897766801,0.01620704068287858,0.02060796837856803,0.03255001757692241,0.020910055394523053,0.03877796532709062,0.035430192218658514,0.035656294336851205,0.03171203630042941
Ca,0.008583929018418592,0.012671686026169733,0.009899855829647764,0.013943228272405824,0.006420198273672161,0.015002571959421543,0.011731543760374405,0.006404429310343664,0.012582775097074285,0.005204677901145688
Ce,0.047124552336045934,0.03140844747603954,0.06806164397346674,0.061277286610411014,0.07245709493490955,0.053008610454676884,0.07122534891191501,0.07845187983051316,0.039489125987851946,0.06811705771306274
D,0.01330645224609564,0.018807394024083365,0.009964187442798192,0.024015689230452164,0.01755763064834117,0.015124791697023575,0.0161973144093493,0.01593288091011469,0.017183116919533923,0.009249878079953205
I,0.019728597501352065,0.012747900767431243,0.028187081614849327,0.011843911090128981,0.017122576328938575,0.026537445177251585,0.01641017159156034,0.013350794530627085,0.009528453994692912,0.01145748672592202
V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
abstract,1.084944890076617e-05,0.0005346629016284059,0.0,5.238188474038825e-07,0.0013335375195295254,6.354513056029181e-05,0.0008820185968522468,0.0,0.0006087961321443124,3.6230254947265004e-06
assert,0.06457683142289566,0.053957242240046506,0.017382862680896304,0.0412443199611161,0.010566423858423367,0.005257856219019493,0.035585871862679294,0.03831907069666077,0.03514292321822244,0.016415424364202357
boolean,0.009196603718437382,0.014157544263202995,0.020237019922697556,0.013188201273162526,0.018316923006903983,0.009449739383193836,0.009646786186948109,0.008960536256269388,0.014931933678083209,0.010938520978173202
break,5.000178661116572e-06,9.460613682734488e-07,1.9525210734488485e-08,0.0,0.0,1.184053388695349e-05,0.0,0.00020191955875518283,0.0,0.0
byte,0.00021070444223727743,0.003528465475409411,0.0059499696586214,0.0013973595486567161,0.0012080367228668213,0.00017581654726402424,0.005089651265345991,0.0014585759118894903,0.0002801246759249203,0.0015767744530704045
case,0.002460467078211813,0.0012974231786726635,0.0015659977269066334,0.00012043317906075779,0.0013663730080613488,0.0021208302155384068,0.002514357039549609,0.004306355566421103,0.006379305001565541,0.006108104003440022
catch,0.004931041823821273,0.003967688119447927,0.005778957969585864,0.0012859068476997139,0.0026309614344264404,0.005506724806917739,0.0083295698002736,0.010983479367101647,0.0006980889210384599,0.007907495763019074
char,0.00011409701095789426,0.002124804914922574,9.888756533473328e-06,0.0006734330335001949,0.0004448171586596378,0.0010427422350442288,0.00021712948537772452,0.00015451336582133495,0.0003752894200137051,0.00036844676327394153
const,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
continue,0.0031192913176737187,6.986997798505219e-07,0.0006497168702878242,5.237267376162735e-06,1.1988233300083325e-06,0.0003393645775987869,8.836359808663617e-06,7.844151920990556e-05,2.148408446079371e-06,6.036268566514619e-05
default,0.009045250374753873,0.012756538207127396,0.010081759882074904,0.012433061676245872,0.011966093099093085,0.01091414297980931,0.008393321787841369,0.008898594889733803,0.013076958726622533,0.013686912616166683
do,0.002657246310596181,0.002166363915237625,0.0012078507544138405,0.0019246534839718465,0.0028052700815299012,0.0031268756420803558,0.0005742127242791376,0.0002494162557859901,0.003547837861978216,0.0015846010079348897
double,0.028221498063550825,0.007066649053073294,0.050054338080123974,0.011075866136015374,0.019504525037613563,0.028754044737552924,0.015113007201290746,0.029518262717434258,0.02581202312793869,0.01778974900271274
else,0.012338443005030899,0.006606121823095755,0.0245168600023532,0.006648647038112101,0.016392716863933735,0.009724087912980739,0.009866815733739232,0.009490467771214586,0.004474938295103109,0.018860660683877952
extends,0.0057281045524150065,0.006143689913448033,0.0053978144178763775,0.004986618998324898,0.0015748010215872997,0.0004794864806804972,0.005997557852767282,0.006506106745072724,0.0022329133383518045,0.0038298999968740754
false,0.003397431990085641,0.0004051123212981445,3.767566707297493e-05,2.575252820988927e-05,0.00026818201401591576,0.0012795532023406183,0.001277035899385087,0.0019381603206645257,5.517529668762325e-06,3.435855934057079e-05
final,0.0079335197394618,0.018962158207818398,0.018257519125212077,0.005316304452477672,0.009120908865591693,0.018233880940215757,0.0094417818451443,0.021783578550469637,0.005077613447859755,0.018783753902273895
finally,0.0002816086267069057,0.001767733333123833,0.0013290202349777805,0.0010876309183195346,6.325088919662609e-05,0.01079046386199379,0.0022573423882496896,5.056668469480844e-05,0.010167033668364836,0.00010422166880462396
