project,class,vocabulary,length,calculated_length,volume,difficulty,effort,time,bugs
math,org.apache.commons.math3.analysis.solvers.PolynomialSolver,10,16,NaN,53.1508495181978,0.0,0.0,0.0,0.017716949839399268
math,org.apache.commons.math3.analysis.solvers.RegulaFalsiSolver,14,33,NaN,125.64271242790092,0.0,0.0,0.0,0.04188090414263364
math,org.apache.commons.math3.analysis.solvers.AllowedSolution,6,6,NaN,15.509775004326936,0.0,0.0,0.0,0.005169925001442312
math,org.apache.commons.math3.analysis.solvers.NewtonSolver,39,84,187.5249055930738,443.9737863844289,4.228571428571429,1877.3748681398706,104.29860378554837,0.14799126212814295
math,org.apache.commons.math3.analysis.solvers.RiddersSolver,59,226,313.2936924405463,1329.4773291557763,13.490196078431373,17934.909852140667,996.3838806744815,0.44315910971859207
math,org.apache.commons.math3.analysis.solvers.BisectionSolver,38,91,178.07464641326578,477.56140372336625,4.666666666666667,2228.619884042376,123.812215780132,0.1591871345744554
math,org.apache.commons.math3.analysis.solvers.AbstractUnivariateSolver,13,31,NaN,114.71363126237385,0.0,0.0,0.0,0.038237877087457954
math,org.apache.commons.math3.analysis.solvers.UnivariateSolver,9,15,NaN,47.548875021634686,0.0,0.0,0.0,0.01584962500721156
math,org.apache.commons.math3.analysis.solvers.package-info,6,6,NaN,15.509775004326936,0.0,0.0,0.0,0.005169925001442312
math,org.apache.commons.math3.analysis.solvers.BracketingNthOrderBrentSolver,116,753,723.3002147492521,5164.059689331061,53.724489795918366,277436.47208498,15413.137338054445,1.7213532297770204
math,org.apache.commons.math3.analysis.function.Asin,22,64,NaN,285.403623592787,0.0,0.0,0.0,0.09513454119759568
math,org.apache.commons.math3.analysis.function.Cosh,20,50,NaN,216.09640474436813,0.0,0.0,0.0,0.07203213491478938
math,org.apache.commons.math3.analysis.function.Multiply,12,20,38.053747805010275,71.69925001442313,0.0,0.0,0.0,0.02389975000480771
math,org.apache.commons.math3.analysis.function.Atan,22,64,NaN,285.403623592787,0.0,0.0,0.0,0.09513454119759568
math,org.apache.commons.math3.analysis.function.Asinh,22,64,NaN,285.403623592787,0.0,0.0,0.0,0.09513454119759568
math,org.apache.commons.math3.analysis.function.Rint,13,25,NaN,92.5109929535273,0.0,0.0,0.0,0.030836997651175767
math,org.apache.commons.math3.analysis.function.Cos,22,64,NaN,285.403623592787,0.0,0.0,0.0,0.09513454119759568
math,org.apache.commons.math3.analysis.function.StepFunction,39,131,179.65148445440323,692.3876906709546,10.5,7270.070752045023,403.89281955805683,0.2307958968903182
math,org.apache.commons.math3.analysis.function.Add,12,20,38.053747805010275,71.69925001442313,0.0,0.0,0.0,0.02389975000480771
math,org.apache.commons.math3.analysis.function.Sqrt,22,64,NaN,285.403623592787,0.0,0.0,0.0,0.09513454119759568
math,org.apache.commons.math3.analysis.function.Inverse,22,58,92.23866587835397,258.64703388096325,0.0,0.0,0.0,0.08621567796032108
math,org.apache.commons.math3.analysis.function.Gaussian,83,408,472.5508321391509,2601.0160879895457,33.86764705882353,88090.29486235182,4893.905270130656,0.8670053626631818
math,org.apache.commons.math3.analysis.function.Pow,14,27,NaN,102.7985828955553,0.0,0.0,0.0,0.03426619429851843
math,org.apache.commons.math3.analysis.function.Exp,22,64,NaN,285.403623592787,0.0,0.0,0.0,0.09513454119759568
math,org.apache.commons.math3.analysis.function.Tanh,22,64,NaN,285.403623592787,0.0,0.0,0.0,0.09513454119759568
math,org.apache.commons.math3.analysis.function.Cbrt,22,64,NaN,285.403623592787,0.0,0.0,0.0,0.09513454119759568
math,org.apache.commons.math3.analysis.function.Log1p,22,64,NaN,285.403623592787,0.0,0.0,0.0,0.09513454119759568
math,org.apache.commons.math3.analysis.function.Constant,21,53,86.43856189774725,232.7928234072743,0.0,0.0,0.0,0.07759760780242476
math,org.apache.commons.math3.analysis.function.Identity,18,42,NaN,175.1368500605771,0.0,0.0,0.0,0.05837895002019237
math,org.apache.commons.math3.analysis.function.Signum,13,25,NaN,92.5109929535273,0.0,0.0,0.0,0.030836997651175767
math,org.apache.commons.math3.analysis.function.Logit,63,296,332.3132424492002,1769.2748573559754,28.823529411764703,50996.74588849576,2833.1525493608756,0.5897582857853252
math,org.apache.commons.math3.analysis.function.Ceil,13,25,NaN,92.5109929535273,0.0,0.0,0.0,0.030836997651175767
