file,class,type,cbo,wmc,dit,noc,rfc,lcom,nom,nopm,nosm,nof,nopf,nosf,nosi,loc
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/analysis/function/Minus.java,org.apache.commons.math3.analysis.function.Minus,class,4,3,1,0,1,3,3,3,0,0,0,0,0,44
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/random/SobolSequenceGenerator.java,org.apache.commons.math3.random.SobolSequenceGenerator,class,8,40,1,0,13,0,7,5,0,9,0,5,6,289
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/ode/nonstiff/RungeKuttaIntegrator.java,org.apache.commons.math3.ode.nonstiff.RungeKuttaIntegrator,class,5,27,2,0,19,0,3,2,0,5,0,0,2,226
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/distribution/RealDistribution.java,org.apache.commons.math3.distribution.RealDistribution,interface,1,15,1,0,0,105,15,0,0,0,0,0,0,180
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/optim/AbstractOptimizationProblem.java,org.apache.commons.math3.optim.AbstractOptimizationProblem,class,12,6,1,0,0,9,6,5,0,5,0,2,0,91
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/linear/RealLinearOperator.java,org.apache.commons.math3.linear.RealLinearOperator,class,1,5,1,0,0,10,5,5,0,0,0,0,0,102
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/genetics/CycleCrossover.java,org.apache.commons.math3.genetics.CycleCrossover,class,10,18,1,0,15,4,5,4,0,1,0,0,1,162
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/distribution/MultivariateNormalDistribution.java,org.apache.commons.math3.distribution.MultivariateNormalDistribution,class,10,26,2,0,22,6,8,7,0,5,0,0,7,219
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/distribution/GumbelDistribution.java,org.apache.commons.math3.distribution.GumbelDistribution,class,7,22,2,0,2,23,14,14,0,4,0,2,6,144
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/geometry/spherical/twod/S2Point.java,org.apache.commons.math3.geometry.spherical.twod.S2Point,class,7,24,1,0,14,0,14,12,2,11,7,8,7,202
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/analysis/interpolation/MicrosphereInterpolatingFunction.java,org.apache.commons.math3.analysis.interpolation.MicrosphereInterpolatingFunction,class,12,33,1,0,18,18,9,2,0,7,0,0,3,225
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/geometry/euclidean/threed/SphericalCoordinates.java,org.apache.commons.math3.geometry.euclidean.threed.SphericalCoordinates,class,4,17,1,0,11,18,13,9,0,13,0,2,0,328
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/analysis/solvers/MullerSolver.java,org.apache.commons.math3.analysis.solvers.MullerSolver,class,1,25,3,0,16,10,5,3,0,1,0,1,11,186
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/optimization/Weight.java,org.apache.commons.math3.optimization.Weight,class,5,5,1,0,3,0,3,3,0,1,0,0,0,61
