,0,1,2,3,4,5,6,7,8,9
finally,0.00029519084217088736,5.842955025609781e-06,1.735608888419749e-05,0.0006209936979577036,5.1611862180779825e-06,0.009767447156563526,0.010219387883903001,0.00025043633109860685,0.00247027051888006,1.7920548065371516e-06
float,0.0,0.0,0.0,9.514792995425817e-06,1.3135060702299269e-06,0.0,0.0,6.515801038968855e-06,1.0666019890936311e-05,0.00043954288382387554
for,0.01253384921392759,0.022459949870436098,0.01266632009935037,0.02587940683428985,0.0185626710395519,0.00998807406406412,0.014904856017127184,0.02337541046359901,0.018629045906219062,0.013093021484561977
goto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
if,0.011975930313271396,0.007495380095911866,0.007267470668111396,0.01425037321278316,0.009214404332814022,0.01785010382350331,0.025693982110730818,0.009215097081056405,0.01346950704685505,0.012745105014456382
implements,0.007835099712529325,0.008636211271081204,0.004162434592263071,0.009803093862352126,0.0021189903279308494,0.012466957097686379,0.002547067744612379,0.0017356532019210842,0.0014434097007966665,0.0032390644637413416
import,0.08312402974025346,0.09505573057077285,0.10096558941833002,0.06733494353251179,0.15368845807095718,0.13071709079432375,0.10511823274588523,0.17709734315320483,0.07290424793267973,0.12786507271985473
instanceof,0.0030231305762693627,0.00608451919701688,0.0012463503147660286,0.00407596432198073,0.004352699055707249,0.0028407086009422586,0.008264746815596725,0.004150831068700004,0.0028428691610040374,0.002104196822690242
int,0.015010007074643734,0.007753796632945879,0.01176892089863517,0.017316068214151617,0.004816056593437242,0.01365853954177193,0.010968031537455354,0.007931022840380912,0.005207767108465022,0.019632570934872712
interface,4.115471332120993e-05,0.0,0.0033212403635433123,1.8471262444481915e-05,0.0011661223313094834,0.001501928278840684,0.0018730536477634453,0.002035835351842384,0.0008938281217404327,9.549586670699676e-05
long,0.017973678543574165,0.006186574182249825,0.007237877153904464,0.007782625536002905,0.011148270778088162,0.0037651459191311233,0.009926560533969866,0.013506414548802022,0.0072179759756125905,0.009042496919497973
native,0.0,0.0,0.002649484612278699,0.0,0.0,0.0,0.0,0.0,0.0,0.001056892729335983
new,0.021635209861178235,0.015636428729971025,0.017788442866473277,0.004481185809473699,0.008661217349765712,0.014299133975087886,0.018864689288344155,0.01720338302895703,0.016794511576643207,0.0072226674753913585
null,0.0060267523567348125,0.010122172723684817,0.010474421399243714,0.005276697575374432,0.007497472060915643,0.01102006949660947,0.01028536051963511,0.0052907902799852625,0.015414005810495138,0.009465952924529465
