,0,1,2,3,4,5,6,7,8,9
cbo,0.2000219429384164,0.20163042005819612,0.20308418748678275,0.21131679082988536,0.2065520994919651,0.1996486385787047,0.21367515748265684,0.1933004944196437,0.20817289360178873,0.1894225074606621
wmc,0.013174419394624649,0.013337643766285942,0.011916295173720146,0.01393973847387093,0.013860661078068909,0.01287163852310616,0.01195594602973933,0.010251012036172836,0.013581980617715057,0.013957113373249596
dit,0.015759669551123085,0.01466060399312374,0.01824360335565636,0.016659515790046337,0.01483929071897068,0.01470763408917023,0.012261497857442322,0.019828251761744343,0.01573280747984473,0.015343182488442537
noc,0.003978968602036696,0.0022557845255817425,0.002995329606325247,0.0026134026205648017,0.0031618720167327944,0.0031939092632934625,0.003605173932411893,0.0024860738739902392,0.003875508830766157,0.0034134978353903707
rfc,0.06636272117490764,0.05726312529914891,0.056426004450303005,0.04749382511262851,0.06161246770071629,0.06425709981071462,0.06267255528782516,0.0610492409429134,0.05643814071961212,0.07357847063423231
lcom,0.010986399587515901,0.01255668421976458,0.009074759648213835,0.012583547538471695,0.009500479105754434,0.012054465992441258,0.011959780757224038,0.01219669088133209,0.01072085859111336,0.013558378519137599
nom,0.01031518754535666,0.010398336209156976,0.010795829013491302,0.010546356929407408,0.010447615394344616,0.008504085398416301,0.012085221458485975,0.013908466178726143,0.011160753087953758,0.011289031152369781
nopm,0.020950194722600193,0.020282627981945335,0.01933099077764295,0.0214563190641461,0.017491719945216113,0.020911437094029827,0.019972979562248225,0.022390815924819632,0.016789576657149193,0.020031720266330846
nosm,0.007203306951669171,0.0061606972836151285,0.005836203972608569,0.007442687075887978,0.0047687747377580265,0.005796237028426563,0.005632136610071707,0.007005012587230691,0.006900840745819717,0.006575508363606765
nof,0.006293031223299479,0.006724289917493735,0.009910451929415441,0.008852648777093259,0.009777372373121285,0.007870009623669379,0.00809245414899551,0.006969300318859807,0.008616721402224943,0.007037025400697616
nopf,0.002981394176121778,0.002735936029106029,0.003500777763652944,0.0029469573438414783,0.0049015350975247195,0.0037321992493380895,0.0019725475306437033,0.005355096319466677,0.002327756834783987,0.0034653153011281793
nosf,0.006718043752613602,0.006915103366553849,0.006457010861899997,0.006772915303531577,0.005768487730072063,0.007008450556334122,0.005608941546013878,0.007829069030624466,0.005971053845952355,0.006039461363744285
nosi,0.008101952830517147,0.008608145644593874,0.008172895370827084,0.007008309933902361,0.008972443272536944,0.00983606343326942,0.009327525501692671,0.008936533969412462,0.007073186207518635,0.007490249232451828
loc,0.018841539013491306,0.01518243086289375,0.02573024042089771,0.02120441788452543,0.023681406048744937,0.019871960146602512,0.018456815993761595,0.018893126265075947,0.02192705319749989,0.02008346728060625
vocabulary,0.017802248267695088,0.014951825795345802,0.02149748317525496,0.014173943856682992,0.01877343923806905,0.013521763658401237,0.015226632432606847,0.017211135539592463,0.017614070720664704,0.017365686351950346
length,0.008358748444893097,0.009271130806559526,0.009106162867962557,0.008299956400844567,0.009131832210241223,0.008155566284252368,0.010088756100436693,0.010040046588573843,0.008899900421168352,0.010699605125480256
calculated_length,0.016657423672364717,0.022904550913363703,0.017304847672724964,0.018959602502429444,0.01680962540395984,0.01757156028910096,0.02069868265747333,0.019454583804667205,0.020110267555581176,0.016999160706776078
volume,0.009432482097272606,0.006571461845410581,0.006544985441080635,0.007196398207680947,0.0065896926275955964,0.00810052289133439,0.006940828223038924,0.007093576048152713,0.005852949663894164,0.007542819130714468
difficulty,0.011844162230193593,0.009879779462037783,0.011777983292679848,0.013198072711798422,0.011402506733993588,0.014641915322790435,0.014744947172114145,0.011245861546454516,0.013308029238594792,0.012474774269802506
